fire_id,fire_name,fire_size,STAT_CAUSE_DESCR,latitude,longitude,state_code,disc_clean_date,cont_clean_date,Vegitation
4497,FY2001-MCINTOSH-073,30,Arson,31.4121,-81.2755,GA,4/14/2001,4/14/2001,12
4498,,15,Debris Burning,32.3828,-80.5533,SC,3/7/1999,,12
4499,TYNAN,1,Miscellaneous,28.194296,-97.728882,TX,10/14/2011,,12
4500,FRESNAL,12,Lightning,31.45777778,-111.3761111,AZ,7/10/2002,7/10/2002,12
4501,,5,Arson,30.5264,-90.5419,LA,2/16/2000,,12
4502,,2,Arson,32.88453933,-89.56555592,MS,2/1/1995,2/1/1995,12
4503,,1.03,Miscellaneous,43.18030741,-78.03937809,NY,4/9/2005,4/9/2005,9
4504,,0.8,Smoking,32.4239,-82.6003,GA,1/26/1998,,12
4505,SW CR 100A (04),1,Debris Burning,29.931,-82.1398,FL,3/21/2015,3/21/2015,12
4506,,5,Debris Burning,32.13506001,-95.38471999,TX,7/28/2006,,12
4507,,5,Arson,31.7789,-89.4464,MS,12/3/2001,,12
4508,,1,Arson,30.7303,-89.5458,MS,3/5/2005,,12
4509,,3,Equipment Use,43.836011,-74.994562,NY,8/15/2001,,9
4510,,0.63,Arson,32.5609,-82.4791,GA,5/7/1997,5/7/1997,12
4511,,5,Railroad,34.3961,-94.585,OK,3/7/2000,,16
4512,10215,140,Arson,34.67533334,-95.13933333,OK,9/1/2010,9/2/2010,16
4513,FY2002-UPSON-095,1.3,Children,32.8529,-84.3204,GA,4/7/2002,4/7/2002,12
4514,DUDLEY DRIVE,1,Debris Burning,34.88,-77.18666667,NC,3/14/2001,3/14/2001,16
4515,,3,Debris Burning,33.90917001,-94.69632999,OK,9/18/2004,,16
4516,FY2015-POLK-003,1.9,Arson,33.98250278,-85.33101111,GA,8/17/2014,8/17/2014,16
4517,,2,Debris Burning,45.07304619,-83.48646208,MI,5/9/2005,,9
4518,,75,Miscellaneous,31.238,-87.986,AL,10/28/2010,10/28/2010,12
4519,ANGUS,2,Arson,47.9058,-98.8262,ND,5/14/2013,5/14/2013,15
4520,JACKSON 2,48,Arson,42.94833333,-122.7883333,OR,8/10/1998,8/13/1998,4
4521,70TH (11),2,Lightning,26.1088,-81.5371,FL,8/10/2015,8/10/2015,12
4522,RIVER BOTTOM #28,1,Arson,36.05888888,-118.9180556,CA,8/11/1993,,0
4523,FINLEY GULCH TRAILER,1,Miscellaneous,48.5975,-117.8215,WA,8/23/2008,8/28/2008,15
4524,,25.6,Equipment Use,47.41274405,-93.25133306,MN,5/12/2013,5/12/2013,15
4525,MATCHBOX,2,Children,34.9542,-107.1506,NM,2/8/2000,2/8/2000,16
4526,SWR-20151017-003,2,Debris Burning,31.399242,-88.253056,AL,10/17/2015,10/17/2015,12
4527,,3,Debris Burning,33.72667,-94.55566002,OK,9/12/2004,,16
4528,SHE BEAR MOUNTAIN,135,Lightning,44.70277778,-107.2430556,WY,6/30/2002,7/6/2002,15
4529,NER-20120320-013,2,Arson,33.913457,-85.767841,AL,3/20/2012,3/20/2012,16
4530,,6,Equipment Use,30.56417,-85.41917,FL,2/26/2007,,12
4531,MISSAUKEE 08 - WEST FALMOUTH,1.3,Campfire,44.23483,-85.09671,MI,7/11/2012,7/11/2012,15
4532,,20,Debris Burning,36.47632,-91.77835,AR,4/6/2011,4/6/2011,0
4533,,75,Railroad,29.69,-82.85,FL,4/10/1992,,12
4534,MUNN,8.5,Lightning,36.91000001,-105.1675,NM,5/16/2003,,0
4535,,1.4,Miscellaneous,43.32339913,-78.43267352,NY,4/10/2005,4/11/2005,9
4536,,185,Debris Burning,32.08279897,-109.5829855,AZ,6/5/1992,6/5/1992,12
4537,HALLOWEEN,1.5,Miscellaneous,45.2922,-107.1748,MT,10/24/1999,10/24/1999,9
4538,BARKER,1.5,Equipment Use,40.84944,-79.46889,PA,4/7/2012,4/7/2012,15
4539,,3,Debris Burning,32.7133,-88.7614,MS,3/7/2006,,12
4540,,5,Arson,34.9122,-88.0161,AL,9/13/2002,,16
4541,INDIANA,1,Lightning,45.2714,-107.6865,MT,8/28/2002,8/29/2002,9
4542,,5,Miscellaneous,48.17616139,-94.50756812,MN,7/19/2003,,15
4543,MUDDY LAKE,420,Lightning,28.28667,-80.81583002,FL,6/11/2007,,12
4544,,1.5,Arson,33.8128,-87.2947,AL,7/12/2000,,16
4545,B AND C FIRE,1,Debris Burning,43.371358,-90.864385,WI,7/24/2014,7/24/2014,9
4546,,1,Missing/Undefined,36.33133,-78.91024,NC,9/29/2007,,0
4547,NO NAME 160,1,Equipment Use,37.054865,-120.735165,CA,11/3/2006,11/3/2006,0
4548,FEMA PILE,1,Debris Burning,30.11083333,-89.89722222,LA,3/22/2006,3/31/2006,12
4549,,640,Structure,43.34972002,-101.9057,SD,7/25/2003,,9
4550,,6,Lightning,34.1786,-95.23,OK,3/3/1999,,16
4551,,10,Lightning,45.74666667,-114.8166667,ID,8/7/1993,9/1/1993,15
4552,BTA FIRE #2,5,Equipment Use,32.283611,-102.773611,TX,4/24/2009,,12
4553,,3,Debris Burning,33.55336,-86.42087,AL,12/1/1995,,16
4554,,1.5,Debris Burning,33.55,-79.86667,SC,2/13/2009,,16
4555,,1,Debris Burning,38.67519,-92.05646,MO,8/29/1999,,0
4556,STAMPEDE,72,Arson,47.9728,-118.2228,WA,4/15/2014,4/21/2014,15
4557,ML26,2,Children,46.1805,-93.7586,MN,5/2/2000,5/2/2000,9
4558,,1,Debris Burning,34.5217,-77.3917,NC,3/19/1995,,16
4559,,1,Missing/Undefined,18.401484,-66.956703,PR,4/4/2009,,12
4560,,1.5,Miscellaneous,40.78057496,-73.31053999,NY,6/4/2000,6/4/2000,15
4561,,1,Equipment Use,35.745,-75.8617,NC,3/22/1995,,15
4562,,145,Railroad,28.88,-82.23,FL,2/26/1997,,12
4563,ASK FIRST,6,Debris Burning,30.68833333,-88.99416667,MS,3/6/2009,3/16/2009,12
4564,MICHELLES RIDGE,2,Arson,37.65773507,-81.23907113,WV,4/23/1998,4/23/1998,0
4565,,0.74,Debris Burning,33.28037809,-81.9598586,GA,3/13/2004,,16
4566,,40,Missing/Undefined,36.00759865,-95.14420328,OK,11/22/1993,11/22/1993,0
4567,,20,Equipment Use,30.71,-81.93,FL,5/17/1996,,12
4568,ITALIAN SPRINGS,6.7,Lightning,37.29611111,-113.3727778,UT,7/29/2009,7/31/2009,0
4569,RL 049,1.5,Arson,47.8725,-95.0108,MN,5/3/2013,5/3/2013,15
4570,GOLDEN FIRE,1,Debris Burning,35.35,-79.9,NC,3/10/2002,,15
4571,,2,Arson,47.3057,-93.450874,MN,4/22/1998,,15
4572,,0.8,Debris Burning,44.13531,-69.10589002,ME,4/21/2003,,15
4573,,2,Debris Burning,33.07020001,-94.12708,TX,9/22/2000,,16
4574,,75.6,Lightning,28.2811,-82.3617,FL,6/10/2001,,12
4575,,145,Railroad,26.32,-81.38,FL,5/13/2000,,12
4576,CANYON,34271,Equipment Use,37.4,-121.2808,CA,7/9/2006,7/20/2006,0
4577,11610,15,Equipment Use,34.916341,-100.27977,TX,11/6/2010,,16
4578,,1.6,Children,30.79,-86.55,FL,4/29/1993,,12
4579,,1.38,Debris Burning,31.4814,-83.4542,GA,10/26/1992,10/26/1992,12
4580,,1,Miscellaneous,37.8075,-79.8392,VA,3/11/2002,,0
4581,,1,Children,33.9028,-80.7019,SC,1/1/2002,,16
4582,GRAHAM,10.2,Debris Burning,45.26167,-96.44028,MN,4/1/2015,4/14/2015,9
4583,99,2,Equipment Use,39.84805555,-121.9469444,CA,8/9/2005,,0
4584,,2.5,Lightning,32.8444,-86.9931,AL,5/9/1999,,12
4585,ROAD,140,Debris Burning,38.51666667,-120.2766667,CA,5/10/1993,5/12/1993,0
4586,,35,Missing/Undefined,40.42068685,-107.7517255,CO,10/24/2003,,14
4587,,49,Debris Burning,37.52201385,-81.71984605,WV,2/27/2006,,0
4588,,39,Arson,31.42173348,-90.31850153,MS,12/12/1996,12/12/1996,12
4589,,1.87,Miscellaneous,33.3664,-82.0306,GA,7/4/1996,7/4/1996,16
4590,WEST TOLAR,1,Equipment Use,34.45056,-103.94855,NM,6/16/2011,6/16/2011,16
4591,,10.4,Debris Burning,31.2067,-82.0175,GA,3/23/1999,,12
4592,,10.2,Arson,34.1558,-84.6536,GA,3/11/1998,,16
4593,FY2001-ATKINSON-036,0.61,Children,31.2583,-82.8175,GA,1/6/2001,1/6/2001,12
4594,MONTEREY,28,Missing/Undefined,36.150929,-120.372515,CA,8/6/2010,8/6/2010,0
4595,ANTONE,200,Lightning,34.06,-108.375,NM,7/26/1996,9/11/1996,16
4596,BLOCK D,17.8,Campfire,46.50916667,-97.28111111,ND,9/19/2015,9/20/2015,15
4597,GRASS FIRE,2,Equipment Use,33.517366,-96.161098,TX,8/26/2013,,16
4598,SHAVER ST  SANJ 49,1,Children,33.77805555,-116.9430556,CA,12/11/2006,,16
4599,SNOWY,3,Children,48.843,-100.0264,ND,4/1/2008,4/1/2008,15
4600,,1,Missing/Undefined,18.305115,-67.23027,PR,2/6/2004,,12
4601,LITTLE CAT,0.7,Lightning,45.15056,-117.71028,OR,7/14/2014,7/15/2014,9
4602,,0.6,Debris Burning,37.35639,-77.99333,VA,2/11/2007,,0
4603,WEST CANYON 2,9.5,Missing/Undefined,41.54645,-111.84239,UT,8/28/2003,8/31/2003,15
4604,GREASY CREEK,29,Arson,35.6928,-94.6878,OK,1/26/2014,1/26/2014,15
4605,PRATT SANDHILLS,6400,Missing/Undefined,37.681944,-97.960278,KS,4/15/2008,4/15/2008,0
4606,,1,Arson,30.8714,-88.5964,MS,1/23/2001,,12
4607,,0.68,Arson,33.35850408,-82.62275322,GA,2/15/2008,,16
4608,FY2011-MCDUFFIE-043,4.4,Lightning,33.58822471,-82.41990786,GA,6/12/2011,6/12/2011,16
4609,,1.6,Children,44.36366865,-90.02753361,WI,4/23/1995,4/23/1995,15
4610,,12,Arson,34.1814,-94.4028,AR,7/25/2001,,16
4611,HAUSER,12,Campfire,32.68277778,-116.6341667,CA,7/14/2005,7/16/2005,12
4612,,5.5,Lightning,29.09,-82.61,FL,6/10/1996,,12
4613,,3.42,Arson,30.8298,-82.8953,GA,11/18/1998,11/19/1998,12
4614,FY2000-DODGE-130,0.68,Debris Burning,32.0983,-83.0636,GA,5/31/2000,5/31/2000,12
4615,,5,Missing/Undefined,33.14166667,-80.39166667,SC,1/30/1993,1/30/1993,16
4616,FY2011-BARTOW-044,2,Arson,34.33623035,-84.86607682,GA,2/22/2011,2/22/2011,16
4617,FY2003-CARROLL-017,5.34,Smoking,33.39570273,-83.08816086,GA,11/30/2002,12/1/2002,16
4618,,0.75,Arson,34.189309,-87.907359,AL,10/11/2010,10/11/2010,16
4619,"14443 NE 84TH ST., IA",5,Missing/Undefined,41.8237049,-93.430271,IA,3/29/2011,3/29/2011,15
4620,FY2012-OGLETHORPE-023,0.7,Campfire,33.83170209,-83.17232805,GA,4/9/2012,4/9/2012,16
4621,,0.91,Debris Burning,31.8585,-83.5527,GA,4/2/1994,4/2/1994,12
4622,DOE CREEK,3,Lightning,44.98583333,-116.6011111,ID,7/18/2001,7/18/2001,15
4623,,6,Debris Burning,32.342892,-85.718993,AL,9/14/2010,9/14/2010,12
4624,,25,Railroad,25.56,-80.34,FL,3/14/1995,,12
4625,EAGLE POINT,1,Debris Burning,43.36679,-89.68366,WI,4/15/2009,4/15/2009,9
4626,,7000,Missing/Undefined,37.418026,-99.474991,KS,3/16/1994,,0
4627,,1.8,Miscellaneous,31.91079,-92.71646,LA,11/9/2012,,12
4628,,1,Miscellaneous,41.7892725,-72.2284642,CT,7/7/2010,7/7/2010,15
4629,,2,Miscellaneous,44.32,-85.37,MI,6/26/2007,6/26/2007,15
4630,FY2001-EMANUEL-021,1.5,Arson,32.5609,-82.4386,GA,12/22/2000,12/22/2000,12
4631,,25,Arson,37.6367,-84.0428,KY,4/30/2001,,0
4632,,4,Arson,33.6797,-89.1867,MS,8/28/2000,,16
4633,,3.6,Debris Burning,34.85087993,-85.05377157,GA,12/30/2004,,16
4634,RIZZI,10,Lightning,42.11382,-115.82899,ID,6/29/2010,6/30/2010,9
4635,MALPASS FIRE,1,Debris Burning,35.2983,-77.9183,NC,11/23/1998,,15
4636,TWIN OAK,1.3,Smoking,36.35,-80.75,NC,10/25/2001,,0
4637,,2,Debris Burning,30.76618,-95.02708,TX,10/13/1992,,12
4638,,4,Missing/Undefined,17.970539,-66.246414,PR,2/17/2007,,12
4639,,3.44,Debris Burning,31.5675,-84.7782,GA,6/15/1993,6/15/1993,12
4640,A-10,3,Miscellaneous,26.1254,-97.41666667,TX,3/8/2002,3/9/2002,12
4641,,4.4,Arson,31.8754,-82.7599,GA,3/6/1997,3/6/1997,12
4642,,2,Miscellaneous,40.7467,-73.6174,NY,4/27/2012,4/27/2012,15
4643,,5,Miscellaneous,37.40255556,-80.34175,VA,4/3/2011,,0
4644,,1.5,Miscellaneous,42.1959,-78.6782,NY,4/30/2015,4/30/2015,9
4645,,15,Debris Burning,33.48106,-86.192004,AL,4/3/2006,4/3/2006,16
4646,MS1815,7,Debris Burning,47.9875,-98.8962,ND,4/27/1997,4/27/1997,15
4647,,500,Equipment Use,36.32547002,-102.408,TX,5/23/2006,,0
4648,,60,Arson,39.360933,-121.541383,CA,1/1/2014,1/1/2014,0
4649,LOCAL,1,Campfire,33.96805555,-117.4630556,CA,8/29/2000,,16
4650,,1,Debris Burning,37.389662,-89.662373,MO,3/15/2014,3/15/2014,0
4651,,38.4,Arson,31.6353,-82.1364,GA,4/17/1999,,12
4652,,7,Debris Burning,33.13936092,-88.66032205,MS,2/25/2012,2/25/2012,16
4653,,5,Equipment Use,32.22591,-98.95335,TX,4/13/2008,,12
4654,ROCKY POINT ISLAND,1.25,Campfire,47.40722222,-114.8358333,MT,8/10/2008,8/11/2008,15
4655,,12,Debris Burning,43.67782679,-92.32715377,MN,11/1/1996,,9
4656,,2.1,Miscellaneous,43.05736006,-76.04604714,NY,4/10/2002,4/10/2002,9
4657,,4,Arson,35.38172,-93.38593,AR,8/19/2007,,15
4658,STATE,10,Miscellaneous,33.70694444,-117.2488889,CA,9/25/1993,,16
4659,EAST MEDICINE SPRINGS,3,Missing/Undefined,34.3505,-95.36317002,OK,8/23/2005,,16
4660,,8,Missing/Undefined,18.131804,-66.154442,PR,2/27/2007,,12
4661,,5,Railroad,30.2828,-83.2069,FL,2/1/2002,,12
4662,SIGN CREEK,1,Lightning,45.97833333,-113.6666667,MT,8/1/2000,9/1/2000,15
4663,635 FM 1376,3,Equipment Use,29.90065992,-98.72103105,TX,8/13/2009,,12
4664,132,25,Debris Burning,38.35,-95.81,KS,3/30/2015,3/30/2015,0
4665,,3,Miscellaneous,30.7469,-92.5603,LA,2/5/2000,,12
4666,,2,Miscellaneous,32.21457999,-94.70624998,TX,8/5/2000,,12
4667,RISBY,4,Debris Burning,31.2358967,-94.9125781,TX,3/21/2011,,12
4668,,14,Debris Burning,32.42763943,-89.77136745,MS,3/31/1997,3/31/1997,12
4669,,3.5,Lightning,30.8981,-82.1185,GA,7/17/1992,7/18/1992,12
4670,,11,Arson,31.14315265,-89.61777937,MS,10/17/1995,10/17/1995,12
4671,,2,Missing/Undefined,18.400852,-67.050865,PR,6/29/2003,,12
4672,,16.09,Debris Burning,31.996,-84.9027,GA,4/18/1997,4/18/1997,12
4673,,20,Missing/Undefined,33.675,-79.62916667,SC,3/23/1994,3/23/1994,16
4674,LOWE CREEK,0.75,Debris Burning,43.12654,-124.31449,OR,10/4/1995,10/4/1995,9
4675,,4,Debris Burning,33.7969,-85.8386,AL,2/18/2002,,16
4676,,1.9,Arson,35.06791,-81.53582,SC,12/10/2007,,15
4677,,1.25,Debris Burning,47.98726316,-93.19571973,MN,4/23/2014,4/23/2014,15
4678,ROMAN,1,Fireworks,43.0522,-102.7311,SD,7/4/2012,7/4/2012,9
4679,,6,Debris Burning,33.87722,-94.44322,AR,2/22/2007,,16
4680,,1.5,Equipment Use,35.555,-89.1867,TN,10/7/1999,,15
4681,,1,Debris Burning,33.00208,-94.50625,TX,2/20/1992,,16
4682,,60,Arson,31.29822173,-90.84365969,MS,1/18/1999,1/18/1999,12
4683,,1,Lightning,42.7666,-106.4683,WY,8/10/2015,8/10/2015,4
4684,,3,Miscellaneous,31.15999998,-96.1,TX,2/20/2005,,12
4685,BRUSHY,1,Lightning,45.43916667,-114.1688889,ID,8/14/2001,8/15/2001,9
4686,,30,Arson,35.46165,-94.05613,AR,3/6/2007,,15
4687,,3,Arson,34.81333333,-89.10333333,MS,3/4/1994,3/4/1994,16
4688,,1,Equipment Use,30.65,-86.85,FL,4/11/1996,,12
4689,,8,Arson,34.6872,-88.2522,MS,8/10/2006,,16
4690,,1,Missing/Undefined,34.45,-119.633333,CA,11/6/2012,,16
4691,,2.17,Arson,44.67028502,-74.9030235,NY,4/29/2009,4/29/2009,15
4692,,3.5,Debris Burning,34.14999998,-79.36666997,SC,4/4/2005,,16
4693,,5,Debris Burning,33.3322,-82.133,GA,3/21/1995,3/21/1995,16
4694,HACHITA,20,Miscellaneous,31.88759998,-108.345,NM,12/20/2001,,12
4695,,3,Arson,31.50585383,-89.39285742,MS,8/29/1998,8/29/1998,12
4696,,1.45,Debris Burning,33.0407,-81.7459,GA,3/21/1994,3/21/1994,16
4697,,0.51,Children,31.81492505,-81.65737929,GA,4/2/2006,,12
4698,JONES 2,5.4,Lightning,43.7825,-117.85303,OR,8/7/2013,8/8/2013,9
4699,2401 NEAR MIDKIFF,1,Powerline,31.626491,-101.837425,TX,11/29/2010,,12
4700,,1,Equipment Use,33.32102997,-96.78268001,TX,6/25/2005,,16
4701,,0.96,Debris Burning,43.06394771,-74.19489108,NY,4/16/2001,4/16/2001,9
4702,,1,Miscellaneous,38.636402,-82.422863,OH,4/18/2013,,0
4703,,1.67,Miscellaneous,41.36749565,-74.53433528,NY,4/28/2003,4/28/2003,15
4704,,14.5,Debris Burning,33.4701,-84.6906,GA,5/12/1996,5/12/1996,16
4705,,30,Lightning,33.9444,-88.0128,AL,7/22/2000,,16
4706,,1,Arson,37.72166667,-79.24166667,VA,3/13/1994,3/14/1994,0
4707,,30,Equipment Use,33.25436,-93.49766,AR,9/19/2010,,16
4708,,2.5,Debris Burning,34.130878,-80.531212,SC,1/7/2012,1/7/2012,16
4709,GOLD STRIKE,1,Debris Burning,38.210806,-120.684607,CA,11/6/2009,11/6/2009,0
4710,,15,Debris Burning,32.336212,-86.350307,AL,2/10/2008,2/10/2008,12
4711,,3,Miscellaneous,31.74370998,-98.99551998,TX,11/21/2005,,12
4712,11-148,1,Debris Burning,26.168814,-98.112491,TX,2/22/2011,,12
4713,,0.9,Miscellaneous,42.90128466,-76.081439,NY,4/19/2005,4/19/2005,4
4714,,30,Missing/Undefined,44.54092024,-106.0074997,WY,7/13/1996,,15
4715,,10,Debris Burning,33.2664,-88.4894,MS,9/28/2006,,16
4716,,5,Debris Burning,37.30639,-79.0975,VA,2/13/2009,,0
4717,,10,Arson,31.05663667,-92.71456309,LA,1/9/2006,,12
4718,6115,7,Powerline,32.9061,-94.91775,TX,8/6/2015,8/6/2015,12
4719,,1,Arson,32.33125,-95.15208,TX,10/7/1999,,12
4720,AKESIAN #2,9,Arson,36.53805555,-119.3680556,CA,7/3/2000,,0
4721,ALESSANDRO,400,Miscellaneous,33.9231,-117.0614,CA,3/4/2007,3/5/2007,16
4722,06-12-ANDERSON STREET FIRE-0882,1.5,Debris Burning,30.1332,-82.7703,FL,4/22/2011,4/22/2011,12
4723,,10,Lightning,26.73444998,-81.95666999,FL,6/1/2006,,12
4724,,2,Lightning,30.4406,-85.21,FL,6/16/2001,,12
4725,,4.51,Lightning,32.3725,-82.7825,GA,8/12/1992,8/12/1992,12
4726,FY2011-TREUTLEN-103,4.6,Debris Burning,32.46709978,-82.56461581,GA,5/23/2011,5/23/2011,12
4727,POWDER HOUSE CANYON,33.4,Lightning,44.99,-120.04389,OR,6/12/2015,6/15/2015,15
4728,,1.02,Debris Burning,32.904,-83.3553,GA,2/19/1994,2/19/1994,12
4729,UNNAMED FIRE 0363,2,Arson,35.712525,-120.168128,CA,10/18/1998,10/18/1998,15
4730,,1,Debris Burning,33.34165,-93.99554,AR,7/28/2008,,16
4731,11-0001941 OZONA TREE FIRE,1,Miscellaneous,30.619142,-96.313543,TX,4/15/2011,,12
4732,2520,4,Debris Burning,26.04194444,-97.7,TX,12/20/2007,12/20/2007,12
4733,OTA 217,3,Arson,43.2397,-116.0272,ID,7/29/2011,7/29/2011,9
4734,,1,Debris Burning,31.66770998,-97.30156998,TX,1/11/2004,,12
4735,133,2,Arson,47.9786,-99.0003,ND,4/15/2007,4/15/2007,15
4736,SABRE,65,Equipment Use,34.9364,-98.2847,OK,7/29/2006,7/29/2006,16
4737,BOAT DOCKS,1.3,Children,48.112,-105.2133,MT,7/9/1995,7/9/1995,15
4738,,660,Lightning,36.15185001,-102.3862,TX,5/21/2006,,0
4739,BRUSH VALLEY ROAD FIRE,1,Debris Burning,40.90167,-79.50389,PA,4/19/2015,4/19/2015,15
4740,,40,Missing/Undefined,35.63493,-94.76299,OK,3/8/2007,,15
4741,,0.9,Missing/Undefined,35.59493,-85.45541,TN,3/10/2008,,15
4742,,20,Arson,46.79920761,-95.22317897,MN,4/1/2000,,15
4743,,0.97,Miscellaneous,34.25579269,-84.39036557,GA,3/17/2006,,16
4744,,6,Arson,47.42026676,-92.89399074,MN,4/6/2002,,15
4745,30528,1,Arson,35.60221666,-94.86366666,OK,12/29/2011,12/29/2011,15
4746,,4.31,Campfire,31.6525,-82.6988,GA,7/12/1995,7/12/1995,12
4747,MESQUITE,17.5,Miscellaneous,36.1503,-116.1636,NV,9/30/2006,10/2/2006,0
4748,,4,Smoking,41.69061,-98.0619,NE,3/13/2012,3/13/2012,15
4749,HERMON,1,Equipment Use,37.053489,-122.039659,CA,10/3/2010,,0
4750,COTTONWOOD CREEK,3.1,Lightning,46.758933,-112.857533,MT,10/1/2011,10/3/2011,15
4751,,2,Railroad,46.551359,-95.47369,MN,4/10/1999,,15
4752,GULL LAKE,3,Arson,47.1519,-95.7269,MN,4/22/2009,4/22/2009,15
4753,WAYNE MEYER,8,Miscellaneous,45.01481,-96.57126,SD,10/6/2011,,9
4754,,5.6,Arson,33.92102923,-82.99744852,GA,3/7/2004,,16
4755,TH1610,1,Arson,47.9761,-98.9768,ND,4/13/2004,4/13/2004,15
4756,HUFFMAN CK.,1,Lightning,35.3,-83.95,NC,5/3/2000,,15
4757,,2,Children,34.645,-77.5983,NC,4/7/1992,,16
4758,FIVE KIDS,1.9,Children,43.0219,-102.5658,SD,7/20/2008,7/20/2008,9
4759,,2,Debris Burning,35.3017,-79.095,NC,5/14/1994,,15
4760,,35,Lightning,28.77,-81.03,FL,7/28/1993,,12
4761,,260,Missing/Undefined,32.86239917,-111.3618526,AZ,8/19/1994,8/21/1994,12
4762,COMMAND,1,Debris Burning,33.022194,-94.972354,TX,10/4/2013,,16
4763,,58.5,Arson,30.18472001,-82.04166002,FL,11/12/2005,,12
4764,PELICAN,98,Miscellaneous,40.3264,-111.995,UT,7/16/2006,7/17/2006,14
4765,,4,Missing/Undefined,34.9209,-95.1461,OK,3/18/2008,,16
4766,,20,Equipment Use,29.74,-83.45,FL,3/19/1996,,12
4767,,3,Smoking,43.953582,-73.525349,NY,4/29/1992,,9
4768,SIMMS FORK,2,Debris Burning,36.842491,-83.608704,KY,3/11/2014,,0
4769,,1,Debris Burning,34.91178811,-88.62198748,MS,3/23/1994,3/23/1994,16
4770,,20,Arson,31.7893,-81.6331,GA,7/11/1993,7/11/1993,12
4771,CRESTVIEW,1,Powerline,42.7364,-113.9714,ID,6/21/2007,6/22/2007,4
4772,OIL CREEK,4,Lightning,44.0525,-104.2647,WY,8/21/2008,8/23/2008,15
4773,ASPEN,82440,Miscellaneous,32.43,-110.7716667,AZ,6/17/2003,7/15/2003,12
4774,,1,Debris Burning,38.20817204,-91.96631972,MO,9/11/1995,,0
4775,,0.7,Equipment Use,31.24960855,-82.47235861,GA,2/22/2006,,12
4776,,2,Fireworks,33.418987,-81.538956,SC,1/1/2011,1/1/2011,16
4777,W FM 170 BRUSH FIRE,1,Smoking,30.1524832,-104.682401,TX,3/29/2014,,12
4778,,3,Missing/Undefined,33.40833333,-79.675,SC,2/25/1996,2/25/1996,16
4779,,5,Miscellaneous,33.31051,-92.52296,AR,5/28/2012,5/28/2012,16
4780,,3,Equipment Use,36.53134,-91.3188,MO,3/30/2014,3/30/2014,0
4781,,4,Arson,32.69141733,-88.66413675,MS,3/13/1996,3/13/1996,12
4782,KING FIRE,15,Lightning,34.7,-78.0667,NC,7/19/2004,,16
4783,,169,Arson,33.1906,-80.9111,SC,4/15/2002,,16
4784,,3.5,Miscellaneous,35.835,-88.375,TN,11/24/2005,11/24/2005,15
4785,,2,Lightning,30.93834884,-91.19913584,LA,5/8/2005,,12
4786,CREEPING ALL AROUND,20,Equipment Use,34.6667,-79.4333,NC,6/4/2002,,16
4787,FY2001-LAURENS-078,2.21,Debris Burning,32.3554,-82.8836,GA,1/7/2001,1/7/2001,12
4788,,25,Lightning,45.58508,-103.396,SD,8/24/2003,,15
4789,,15,Miscellaneous,32.47003343,-89.41170741,MS,1/22/1994,1/22/1994,12
4790,3394 FM 2254,1,Miscellaneous,32.958986,-94.899731,TX,9/24/2011,,12
4791,,5,Missing/Undefined,34.41220143,-95.14270023,OK,2/5/1995,2/5/1995,16
4792,LOOKOUT TOWER ROAD,13,Arson,35.6494444,-94.0786111,AR,3/7/2010,3/7/2010,15
4793,CRANBERRY ROAD FIRE,1,Debris Burning,41.35,-80.08,PA,5/2/2015,5/2/2015,15
4794,,1.3,Equipment Use,28.42472,-82.2625,FL,2/12/2009,,12
4795,,1,Debris Burning,34.496017,-87.256884,AL,10/6/2004,10/6/2004,16
4796,,7.2,Arson,34.7217,-85.4261,GA,3/12/1999,,16
4797,,7,Missing/Undefined,18.335257,-66.383095,PR,3/11/2003,,12
4798,,2,Debris Burning,32.6333,-80.65,SC,3/4/1999,,12
4799,,1.01,Arson,31.4126,-82.7982,GA,3/23/1997,3/24/1997,12
4800,,1,Debris Burning,29.30980002,-98.65838001,TX,1/25/2006,,12
4801,HULL DRAW,4.6,Equipment Use,43.51581,-106.46297,WY,5/9/2012,5/9/2012,9
4802,,75,Miscellaneous,32.28008,-100.7214,TX,3/11/2008,,12
4803,,1,Arson,47.0695196,-95.88249018,MN,4/1/2000,,15
4804,,5,Arson,27.48,-81.69,FL,8/30/1998,,12
4805,,1,Miscellaneous,34.44220572,-118.6079164,CA,5/19/2010,,16
4806,,5,Arson,28.03749999,-80.62582997,FL,8/17/2006,,12
4807,BLACK EGG,0.7,Debris Burning,36.43166667,-78.83333333,NC,3/30/2013,3/30/2013,0
4808,POWERLINE FIRE(03),1,Debris Burning,30.2776,-85.8796,FL,5/22/2014,5/22/2014,12
4809,BUNYAN POINT,1184,Lightning,47.38527778,-112.8563889,MT,9/16/2000,11/10/2000,15
4810,,54,Arson,45.85520066,-93.97745905,MN,5/3/2001,,15
4811,,4,Miscellaneous,30.365,-90.0108,LA,4/30/2001,,12
4812,,8,Arson,31.22043946,-89.48271051,MS,2/3/1993,2/3/1993,12
4813,ANGLE FIRE 3/22/14,8,Campfire,35.597083,-85.288233,TN,3/22/2014,3/22/2014,15
4814,LAVA,1,Lightning,37.90444444,-120.0347222,CA,8/7/2003,8/7/2003,0
4815,SANDERSON,3,Miscellaneous,33.78,-117.0061111,CA,7/13/1998,,16
4816,SHEKLUKSHU,1000,Lightning,66.65,-157.3705,AK,7/17/1997,7/27/1997,0
